Census Tract FIPS,demand_covered,percentage,county_name,state_name
01097002501,0,0,Mobile,AL
01097001902,1,100,Mobile,AL
01097006102,1,100,Mobile,AL
01097000701,1,100,Mobile,AL
01097003708,0,0,Mobile,AL
01097006501,1,100,Mobile,AL
01097001800,1,100,Mobile,AL
01097003302,0,0,Mobile,AL
01097005400,1,100,Mobile,AL
01097007000,0,0,Mobile,AL
01097001302,1,100,Mobile,AL
01097002600,1,100,Mobile,AL
01097003703,1,100,Mobile,AL
01097002200,1,100,Mobile,AL
01097003205,1,100,Mobile,AL
01097003710,1,100,Mobile,AL
01097003203,1,100,Mobile,AL
01097003000,1,100,Mobile,AL
01097003202,1,100,Mobile,AL
01097007102,1,100,Mobile,AL
01097002400,1,100,Mobile,AL
01097003607,1,100,Mobile,AL
01097002800,1,100,Mobile,AL
01097006802,1,100,Mobile,AL
01097007300,1,100,Mobile,AL
01097006902,1,100,Mobile,AL
01097006104,1,100,Mobile,AL
01097006407,0,0,Mobile,AL
01097003402,1,100,Mobile,AL
01097003707,1,100,Mobile,AL
01097006000,1,100,Mobile,AL
01097002100,1,100,Mobile,AL
01097000800,1,100,Mobile,AL
01097006702,1,100,Mobile,AL
01097007201,1,100,Mobile,AL
01097005800,1,100,Mobile,AL
01097004000,1,100,Mobile,AL
01097006402,1,100,Mobile,AL
01097005600,1,100,Mobile,AL
01097007101,1,100,Mobile,AL
01097006103,1,100,Mobile,AL
01097005900,1,100,Mobile,AL
01097002900,1,100,Mobile,AL
01097004900,1,100,Mobile,AL
01097006200,1,100,Mobile,AL
01097003406,1,100,Mobile,AL
01097006801,0,0,Mobile,AL
01097005700,1,100,Mobile,AL
01097003204,1,100,Mobile,AL
01097006302,1,100,Mobile,AL
01097006406,0,0,Mobile,AL
01097006701,1,100,Mobile,AL
01097003407,1,100,Mobile,AL
01097006901,1,100,Mobile,AL
01097006600,1,100,Mobile,AL
01097003709,1,100,Mobile,AL
01097006301,1,100,Mobile,AL
01097006405,1,100,Mobile,AL
01097006105,1,100,Mobile,AL
01097006502,1,100,Mobile,AL
01097001200,1,100,Mobile,AL
01097006404,1,100,Mobile,AL
01099075800,1,100,Monroe,AL
01099075600,1,100,Monroe,AL
01099076200,1,100,Monroe,AL
01099075700,1,100,Monroe,AL
01099076000,1,100,Monroe,AL
01099076100,1,100,Monroe,AL
01099075900,1,100,Monroe,AL
01101000100,1,100,Montgomery,AL
01101005612,0,0,Montgomery,AL
01101005301,0,0,Montgomery,AL
01101005608,0,0,Montgomery,AL
01101005504,0,0,Montgomery,AL
01101000200,1,100,Montgomery,AL
01101001200,1,100,Montgomery,AL
01101000300,1,100,Montgomery,AL
01101002400,1,100,Montgomery,AL
01101005700,1,100,Montgomery,AL
01101000600,1,100,Montgomery,AL
01101002500,1,100,Montgomery,AL
01101006100,1,100,Montgomery,AL
01101000900,0,0,Montgomery,AL
01101005610,1,100,Montgomery,AL
01101005501,1,100,Montgomery,AL
01101005302,1,100,Montgomery,AL
01101000700,1,100,Montgomery,AL
01101001300,1,100,Montgomery,AL
01101005409,1,100,Montgomery,AL
01101002202,1,100,Montgomery,AL
01101000500,1,100,Montgomery,AL
01101005800,1,100,Montgomery,AL
01101001000,1,100,Montgomery,AL
01101001800,1,100,Montgomery,AL
01101005605,1,100,Montgomery,AL
01101001900,1,100,Montgomery,AL
01101002300,1,100,Montgomery,AL
01101005604,0,0,Montgomery,AL
01101002700,0,0,Montgomery,AL
01101005902,1,100,Montgomery,AL
01101001500,1,100,Montgomery,AL
01101003000,1,100,Montgomery,AL
01101005503,0,0,Montgomery,AL
01101005611,0,0,Montgomery,AL
01101003100,1,100,Montgomery,AL
01101001400,0,0,Montgomery,AL
01101005406,1,90.94346268,Montgomery,AL
01101003301,0,0,Montgomery,AL
01101005407,1,100,Montgomery,AL
01101005901,1,100,Montgomery,AL
01101005502,1,100,Montgomery,AL
01101002000,1,100,Montgomery,AL
01101000400,1,100,Montgomery,AL
01101005607,0,0,Montgomery,AL
01101001100,1,100,Montgomery,AL
01101001600,1,100,Montgomery,AL
01101006000,1,100,Montgomery,AL
01101005403,1,100,Montgomery,AL
01101005102,1,100,Montgomery,AL
01101002600,1,100,Montgomery,AL
01101005101,1,100,Montgomery,AL
01101002800,1,100,Montgomery,AL
01101005408,0,0,Montgomery,AL
01101005609,0,0,Montgomery,AL
01101002100,1,100,Montgomery,AL
01101005402,1,100,Montgomery,AL
01101002201,1,100,Montgomery,AL
01101001700,1,100,Montgomery,AL
01101003302,1,100,Montgomery,AL
01101005606,1,100,Montgomery,AL
01101005410,1,100,Montgomery,AL
01101003200,1,100,Montgomery,AL
01101005603,1,100,Montgomery,AL
01101002900,1,100,Montgomery,AL
01103005103,0,0,Morgan,AL
01103000200,0,0,Morgan,AL
01103000300,1,100,Morgan,AL
01103005105,1,100,Morgan,AL
01103005302,1,100,Morgan,AL
01103005600,1,48.72691154,Morgan,AL
01103005303,1,100,Morgan,AL
01103005108,1,100,Morgan,AL
01103005701,1,100,Morgan,AL
01103000800,1,100,Morgan,AL
01103001000,1,100,Morgan,AL
01103005404,1,100,Morgan,AL
01103005200,1,100,Morgan,AL
01103005106,1,100,Morgan,AL
01103000700,1,100,Morgan,AL
01103000600,1,100,Morgan,AL
01103005405,1,100,Morgan,AL
01103005109,1,100,Morgan,AL
01103005101,1,100,Morgan,AL
01103000100,1,100,Morgan,AL
01103000400,1,100,Morgan,AL
01103005304,0,0,Morgan,AL
01103005107,0,0,Morgan,AL
01103005500,1,100,Morgan,AL
01103005301,0,0,Morgan,AL
01103005702,1,100,Morgan,AL
01103000900,1,100,Morgan,AL
01105686800,1,100,Perry,AL
01105687100,1,100,Perry,AL
01105687000,1,100,Perry,AL
01107050200,1,100,Pickens,AL
01107050000,1,100,Pickens,AL
01107050100,1,100,Pickens,AL
01107050400,1,100,Pickens,AL
01107050300,1,100,Pickens,AL
01109188600,1,100,Pike,AL
01109189200,1,100,Pike,AL
01109188700,1,100,Pike,AL
01109188800,1,100,Pike,AL
01109189300,1,100,Pike,AL
01109189000,1,100,Pike,AL
01109188900,1,100,Pike,AL
01109189100,1,100,Pike,AL
01111000600,1,100,Randolph,AL
01111000100,1,100,Randolph,AL
01111000300,1,100,Randolph,AL
01111000400,1,100,Randolph,AL
01111000200,1,100,Randolph,AL
01111000500,1,100,Randolph,AL
01113030200,1,100,Russell,AL
01113031000,1,100,Russell,AL
01113030500,1,100,Russell,AL
01113031100,1,100,Russell,AL
01113031200,1,100,Russell,AL
01113030402,1,100,Russell,AL
01113030800,1,100,Russell,AL
01113030300,1,100,Russell,AL
01113030700,1,100,Russell,AL
01113030901,1,100,Russell,AL
01113030401,1,100,Russell,AL
01113030600,1,100,Russell,AL
01113030902,1,100,Russell,AL
01115040104,0,0,St. Clair,AL
01115040105,1,100,St. Clair,AL
01115040106,1,100,St. Clair,AL
01115040401,1,100,St. Clair,AL
01115040300,1,100,St. Clair,AL
01115040402,1,100,St. Clair,AL
01115040203,1,100,St. Clair,AL
01115040201,1,100,St. Clair,AL
01115040103,1,69.38360355,St. Clair,AL
01115040204,1,100,St. Clair,AL
01115040205,0,0,St. Clair,AL
01115040502,1,100,St. Clair,AL
01115040501,0,0,St. Clair,AL
01117980000,0,0,Shelby,AL
01117030332,0,1.30E-12,Shelby,AL
01117030103,1,100,Shelby,AL
01117030342,0,0,Shelby,AL
01117030319,1,100,Shelby,AL
01117030337,1,100,Shelby,AL
01117030502,0,0,Shelby,AL
01117030305,0,0,Shelby,AL
01117030334,0,0,Shelby,AL
01117030405,1,100,Shelby,AL
01117030211,0,0,Shelby,AL
01117030331,0,0,Shelby,AL
01117030341,1,100,Shelby,AL
01117030800,1,71.68763239,Shelby,AL
01117030608,0,0,Shelby,AL
01117030317,0,0,Shelby,AL
01117030345,0,0,Shelby,AL
01117030333,0,0,Shelby,AL
01117030407,1,100,Shelby,AL
01117030336,0,0,Shelby,AL
01117030406,1,100,Shelby,AL
01117030314,1,100,Shelby,AL
01117030344,0,0,Shelby,AL
01117030900,1,100,Shelby,AL
01117030102,1,100,Shelby,AL
01117030701,1,100,Shelby,AL
01117030306,0,0,Shelby,AL
01117030408,1,100,Shelby,AL
01117030215,0,0,Shelby,AL
01117030340,0,0,Shelby,AL
01117030330,0,0,Shelby,AL
01117030212,0,0,Shelby,AL
01117030320,0,0,Shelby,AL
01117030216,0,0,Shelby,AL
01117030217,0,0,Shelby,AL
01117030304,0,0,Shelby,AL
01117030213,0,0,Shelby,AL
01117030316,1,100,Shelby,AL
01117030703,1,100,Shelby,AL
01117030303,0,0,Shelby,AL
01117030607,0,0,Shelby,AL
01117030315,1,100,Shelby,AL
01117030214,0,0,Shelby,AL
01117030704,1,100,Shelby,AL
01117030501,1,100,Shelby,AL
01117030604,1,100,Shelby,AL
01117030605,1,100,Shelby,AL
01117030609,0,0,Shelby,AL
01119011600,1,100,Sumter,AL
01119011400,1,100,Sumter,AL
01119011500,1,100,Sumter,AL
01119011300,1,100,Sumter,AL
01121012000,1,100,Talladega,AL
01121011800,1,100,Talladega,AL
01121011200,1,100,Talladega,AL
01121010101,0,0,Talladega,AL
01121010600,1,100,Talladega,AL
01121010700,1,100,Talladega,AL
01121011700,1,100,Talladega,AL
01121010500,1,100,Talladega,AL
01121010400,1,100,Talladega,AL
01121011900,1,100,Talladega,AL
01121011000,1,100,Talladega,AL
01121010900,1,100,Talladega,AL
01121010202,1,100,Talladega,AL
01121011400,1,100,Talladega,AL
01121010302,1,100,Talladega,AL
01121010201,1,51.34326281,Talladega,AL
01121010301,1,100,Talladega,AL
01121011300,1,100,Talladega,AL
01121011500,1,100,Talladega,AL
01121010102,1,100,Talladega,AL
01121011600,1,100,Talladega,AL
01121011100,1,100,Talladega,AL
01123961900,1,100,Tallapoosa,AL
01123962600,1,100,Tallapoosa,AL
01123962502,0,0,Tallapoosa,AL
01123962400,1,100,Tallapoosa,AL
01123962501,1,84.03922563,Tallapoosa,AL
01123962000,1,100,Tallapoosa,AL
01123962100,1,100,Tallapoosa,AL
01123962200,1,100,Tallapoosa,AL
01123962300,1,100,Tallapoosa,AL
01123962700,1,100,Tallapoosa,AL
01125010201,0,0,Tuscaloosa,AL
01125010703,1,100,Tuscaloosa,AL
01125010500,1,100,Tuscaloosa,AL
01125010404,1,100,Tuscaloosa,AL
01125012501,1,100,Tuscaloosa,AL
01125011902,1,100,Tuscaloosa,AL
01125010403,1,100,Tuscaloosa,AL
01125011701,1,100,Tuscaloosa,AL
01125010102,0,0,Tuscaloosa,AL
01125010804,1,100,Tuscaloosa,AL
01125012800,1,100,Tuscaloosa,AL
01125012600,1,100,Tuscaloosa,AL
01125010406,0,0,Tuscaloosa,AL
01125012404,1,100,Tuscaloosa,AL
01125010303,1,100,Tuscaloosa,AL
01125010302,1,100,Tuscaloosa,AL
01125010803,1,100,Tuscaloosa,AL
01125010407,0,0,Tuscaloosa,AL
01125011901,1,100,Tuscaloosa,AL
01125010203,0,0,Tuscaloosa,AL
01125011402,1,100,Tuscaloosa,AL
01125010802,1,17.03698931,Tuscaloosa,AL
01125010405,1,100,Tuscaloosa,AL
01125011401,1,100,Tuscaloosa,AL
01125010204,1,100,Tuscaloosa,AL
01125010101,0,0,Tuscaloosa,AL
01125011703,1,100,Tuscaloosa,AL
01125011200,1,100,Tuscaloosa,AL
01125010601,1,100,Tuscaloosa,AL
01125011600,1,100,Tuscaloosa,AL
01125012305,1,100,Tuscaloosa,AL
01125010301,1,100,Tuscaloosa,AL
01125012403,1,100,Tuscaloosa,AL
01125010202,0,0,Tuscaloosa,AL
01125011800,1,100,Tuscaloosa,AL
01125010701,0,0,Tuscaloosa,AL
01125012304,1,100,Tuscaloosa,AL
01125012303,1,100,Tuscaloosa,AL
01125012000,1,100,Tuscaloosa,AL
01125010103,1,100,Tuscaloosa,AL
01125012503,0,0,Tuscaloosa,AL
01125012502,0,0,Tuscaloosa,AL
01125010602,0,0,Tuscaloosa,AL
01125012700,1,100,Tuscaloosa,AL
01125010702,1,100,Tuscaloosa,AL
01125012100,1,100,Tuscaloosa,AL
01125012405,1,100,Tuscaloosa,AL
01127021600,1,100,Walker,AL
01127020400,1,100,Walker,AL
01127021100,1,100,Walker,AL
01127020600,1,100,Walker,AL
01127021900,1,100,Walker,AL
01127020200,1,100,Walker,AL
01127021200,1,100,Walker,AL
01127021500,1,100,Walker,AL
01127021700,1,100,Walker,AL
01127020100,1,100,Walker,AL
01127021300,1,100,Walker,AL
01127021800,1,100,Walker,AL
01127020700,1,100,Walker,AL
01127021400,1,100,Walker,AL
01127020900,1,100,Walker,AL
01127021000,1,100,Walker,AL
01127020300,1,100,Walker,AL
01127020800,1,100,Walker,AL
01129043900,1,100,Washington,AL
01129044000,1,100,Washington,AL
01129044300,1,100,Washington,AL
01129044100,1,100,Washington,AL
01129044200,1,100,Washington,AL
01131034700,1,100,Wilcox,AL
01131035200,1,100,Wilcox,AL
01131035100,1,100,Wilcox,AL
01131034800,1,100,Wilcox,AL
01133965502,1,100,Winston,AL
01133965900,1,100,Winston,AL
01133965503,1,100,Winston,AL
01133965501,1,100,Winston,AL
01133965700,1,100,Winston,AL
01133965800,1,100,Winston,AL
01133965600,1,100,Winston,AL
02013000100,0,0,Aleutians East,AK
02016000200,0,0,Aleutians West,AK
02016000100,0,0,Aleutians West,AK
02020001100,1,100,Anchorage,AK
02020000500,1,100,Anchorage,AK
02020001300,1,100,Anchorage,AK
02020002822,1,100,Anchorage,AK
02020002813,1,100,Anchorage,AK
02020002202,1,100,Anchorage,AK
02020001602,1,100,Anchorage,AK
02020002400,1,100,Anchorage,AK
02020001601,1,100,Anchorage,AK
02020001200,1,100,Anchorage,AK
02020002602,1,100,Anchorage,AK
02020002302,1,100,Anchorage,AK
02020000201,1,100,Anchorage,AK
02020002823,1,100,Anchorage,AK
02020000204,1,100,Anchorage,AK
02020001702,1,100,Anchorage,AK
02020002100,1,100,Anchorage,AK
02020002821,1,100,Anchorage,AK
02020001900,1,100,Anchorage,AK
02020000902,1,100,Anchorage,AK
02020002501,1,100,Anchorage,AK
02020002000,1,100,Anchorage,AK
02020000101,1,100,Anchorage,AK
02020002711,1,100,Anchorage,AK
02020002812,1,100,Anchorage,AK
02020000802,1,100,Anchorage,AK
02020000901,1,100,Anchorage,AK
02020002900,1,100,Anchorage,AK
02020000202,1,100,Anchorage,AK
02020002201,1,100,Anchorage,AK
02020002601,1,100,Anchorage,AK
02020002603,1,100,Anchorage,AK
02020000400,1,100,Anchorage,AK
02020001802,1,100,Anchorage,AK
02020001732,1,100,Anchorage,AK
02020002811,1,100,Anchorage,AK
02020001400,1,100,Anchorage,AK
02020001701,1,100,Anchorage,AK
02020000203,1,100,Anchorage,AK
02020002702,1,100,Anchorage,AK
02020001500,1,100,Anchorage,AK
02020001731,1,100,Anchorage,AK
02020000102,1,100,Anchorage,AK
02020000702,1,100,Anchorage,AK
02020000300,1,100,Anchorage,AK
02020001000,1,100,Anchorage,AK
02020002502,1,100,Anchorage,AK
02020002301,1,100,Anchorage,AK
02020002712,1,100,Anchorage,AK
02020000701,1,100,Anchorage,AK
02020000703,1,100,Anchorage,AK
02020002303,1,100,Anchorage,AK
02020000801,1,100,Anchorage,AK
02020001801,1,100,Anchorage,AK
02020000600,1,100,Anchorage,AK
02050000200,1,100,Bethel,AK
02050000100,0,0,Bethel,AK
02050000300,1,100,Bethel,AK
02060000100,1,100,Bristol Bay,AK
02068000100,1,100,Denali,AK
02070000100,0,0,Dillingham,AK
02070000200,1,100,Dillingham,AK
02090001700,1,100,Fairbanks North Star,AK
02090000100,1,100,Fairbanks North Star,AK
02090001000,1,100,Fairbanks North Star,AK
02090000200,1,100,Fairbanks North Star,AK
02090001800,1,100,Fairbanks North Star,AK
02090000700,1,100,Fairbanks North Star,AK
02090000400,1,100,Fairbanks North Star,AK
02090000500,1,100,Fairbanks North Star,AK
02090000600,1,100,Fairbanks North Star,AK
02090000300,1,100,Fairbanks North Star,AK
02090001100,1,100,Fairbanks North Star,AK
02090001200,1,100,Fairbanks North Star,AK
02090001600,1,100,Fairbanks North Star,AK
02090000900,1,100,Fairbanks North Star,AK
02090001400,1,100,Fairbanks North Star,AK
02090000800,1,100,Fairbanks North Star,AK
02090001500,1,100,Fairbanks North Star,AK
02090001300,1,100,Fairbanks North Star,AK
02090001900,0,0,Fairbanks North Star,AK
02100000100,0,0,Haines,AK
02105000300,0,0,Hoonah-Angoon,AK
02105000200,1,100,Hoonah-Angoon,AK
02110000600,1,100,Juneau City and Borough,AK
02110000500,1,100,Juneau City and Borough,AK
02110000100,1,100,Juneau City and Borough,AK
02110000400,1,100,Juneau City and Borough,AK
02110000200,1,100,Juneau City and Borough,AK
02110000300,1,100,Juneau City and Borough,AK
02122000600,1,100,Kenai Peninsula,AK
02122001000,1,100,Kenai Peninsula,AK
02122000100,0,0,Kenai Peninsula,AK
02122001200,0,0,Kenai Peninsula,AK
02122000900,1,100,Kenai Peninsula,AK
02122001100,1,100,Kenai Peninsula,AK
02122000800,1,100,Kenai Peninsula,AK
02122000300,1,100,Kenai Peninsula,AK
02122000500,1,100,Kenai Peninsula,AK
02122001300,0,0,Kenai Peninsula,AK
02122000200,1,100,Kenai Peninsula,AK
02122000400,1,100,Kenai Peninsula,AK
02122000700,1,100,Kenai Peninsula,AK
02130000400,1,100,Ketchikan Gateway,AK
02130000100,0,0,Ketchikan Gateway,AK
02130000300,1,100,Ketchikan Gateway,AK
02130000200,1,100,Ketchikan Gateway,AK
02150000400,1,100,Kodiak Island,AK
02150000500,1,100,Kodiak Island,AK
02150000100,0,0,Kodiak Island,AK
02150000300,1,100,Kodiak Island,AK
02150000200,1,100,Kodiak Island,AK
02158000100,0,0,Kusilvak,AK
02164000100,0,0,Lake and Peninsula,AK
02170000101,1,100,Matanuska-Susitna,AK
02170000200,1,100,Matanuska-Susitna,AK
02170000401,1,100,Matanuska-Susitna,AK
02170000501,1,100,Matanuska-Susitna,AK
02170000502,1,100,Matanuska-Susitna,AK
02170001202,1,100,Matanuska-Susitna,AK
02170001201,1,100,Matanuska-Susitna,AK
02170001001,1,100,Matanuska-Susitna,AK
02170000402,1,100,Matanuska-Susitna,AK
02170001300,1,100,Matanuska-Susitna,AK
02170000102,1,100,Matanuska-Susitna,AK
02170000900,1,100,Matanuska-Susitna,AK
02170001004,1,100,Matanuska-Susitna,AK
02170000703,1,100,Matanuska-Susitna,AK
02170000800,1,100,Matanuska-Susitna,AK
02170000706,1,100,Matanuska-Susitna,AK
02170000705,1,100,Matanuska-Susitna,AK
02170001003,1,100,Matanuska-Susitna,AK
02170001100,1,100,Matanuska-Susitna,AK
02170000701,1,100,Matanuska-Susitna,AK
02170000601,1,100,Matanuska-Susitna,AK
02170000300,1,100,Matanuska-Susitna,AK
02170000603,1,100,Matanuska-Susitna,AK
02170000604,1,100,Matanuska-Susitna,AK
02180000100,0,0,Nome,AK
02180000200,1,100,Nome,AK
02185000100,1,100,North Slope,AK
02185000300,0,0,North Slope,AK
02185000200,0,0,North Slope,AK
02188000100,0,0,Northwest Arctic,AK
02188000200,1,100,Northwest Arctic,AK
02195000200,0,0,Petersburg,AK
02198000300,0,0,Prince of Wales-Hyder,AK
02198940100,1,100,Prince of Wales-Hyder,AK
02198000200,1,100,Prince of Wales-Hyder,AK
02198000100,0,0,Prince of Wales-Hyder,AK
02220000200,1,100,Sitka City and Borough,AK
02220000100,0,0,Sitka City and Borough,AK
02230000100,1,100,Skagway,AK
02240000400,0,0,Southeast Fairbanks,AK
02240000100,0,0,Southeast Fairbanks,AK
02261000300,0,0,Valdez-Cordova,AK
02261000100,1,100,Valdez-Cordova,AK
02261000200,0,0,Valdez-Cordova,AK
02275000300,0,0,Wrangell City and Borough,AK
02282000100,1,100,Yakutat City and Borough,AK
02290000400,0,0,Yukon-Koyukuk,AK
02290000300,0,0,Yukon-Koyukuk,AK
02290000100,0,0,Yukon-Koyukuk,AK
02290000200,0,0,Yukon-Koyukuk,AK
04001942600,1,100,Apache,AZ
04001945100,1,100,Apache,AZ
04001944902,1,100,Apache,AZ
04001942700,1,100,Apache,AZ
04001970501,1,100,Apache,AZ
04001944901,1,100,Apache,AZ
04001945002,1,100,Apache,AZ
04001944100,1,100,Apache,AZ
04001944300,1,100,Apache,AZ
04001970502,1,100,Apache,AZ
04001945001,1,100,Apache,AZ
04001944000,1,100,Apache,AZ
04001944202,1,100,Apache,AZ
04001944201,1,100,Apache,AZ
04001970300,1,100,Apache,AZ
04001970200,1,100,Apache,AZ
04003000202,1,100,Cochise,AZ
04003000100,1,100,Cochise,AZ
04003001000,1,100,Cochise,AZ
04003001402,1,100,Cochise,AZ
04003000400,1,100,Cochise,AZ
04003001200,1,100,Cochise,AZ
04003001602,1,100,Cochise,AZ
04003000901,1,100,Cochise,AZ
04003000203,1,100,Cochise,AZ
04003001702,1,100,Cochise,AZ
04003001502,1,100,Cochise,AZ
04003000303,1,100,Cochise,AZ
04003000902,1,100,Cochise,AZ
04003001501,1,100,Cochise,AZ
04003001100,1,100,Cochise,AZ
04003000800,1,100,Cochise,AZ
04003000301,1,100,Cochise,AZ
04003001703,1,100,Cochise,AZ
04003001401,1,100,Cochise,AZ
04003000201,1,100,Cochise,AZ
04003000700,1,100,Cochise,AZ
04003002100,1,100,Cochise,AZ
04003002002,1,100,Cochise,AZ
04003001701,1,100,Cochise,AZ
04003002001,1,100,Cochise,AZ
04003001300,1,100,Cochise,AZ
04003000600,1,100,Cochise,AZ
04003001601,1,100,Cochise,AZ
04003001800,1,100,Cochise,AZ
04003001900,1,100,Cochise,AZ
04003000302,1,100,Cochise,AZ
04003000500,1,100,Cochise,AZ
04005002100,1,100,Coconino,AZ
04005001700,1,100,Coconino,AZ
04005001600,1,100,Coconino,AZ
04005001200,1,100,Coconino,AZ
04005000100,1,100,Coconino,AZ
04005945000,1,100,Coconino,AZ
04005942201,1,100,Coconino,AZ
04005945100,1,100,Coconino,AZ
04005942202,1,100,Coconino,AZ
04005000700,1,100,Coconino,AZ
04005001500,1,100,Coconino,AZ
04005000500,1,100,Coconino,AZ
04005001101,1,100,Coconino,AZ
04005000400,1,100,Coconino,AZ
04005000200,1,100,Coconino,AZ
04005002000,1,100,Coconino,AZ
04005000600,1,100,Coconino,AZ
04005945200,1,100,Coconino,AZ
04005944900,1,100,Coconino,AZ
04005000900,1,100,Coconino,AZ
04005001301,1,100,Coconino,AZ
04005000300,1,100,Coconino,AZ
04005001102,1,100,Coconino,AZ
04005002200,1,100,Coconino,AZ
04005000800,1,100,Coconino,AZ
04005001302,1,100,Coconino,AZ
04005002300,0,0,Coconino,AZ
04005001000,1,100,Coconino,AZ
04007001300,1,100,Gila,AZ
04007000600,1,100,Gila,AZ
04007000800,1,100,Gila,AZ
04007940200,1,100,Gila,AZ
04007000700,1,100,Gila,AZ
04007000200,1,100,Gila,AZ
04007000302,1,100,Gila,AZ
04007940400,1,100,Gila,AZ
04007000900,1,100,Gila,AZ
04007000100,1,100,Gila,AZ
04007001100,1,100,Gila,AZ
04007000400,1,100,Gila,AZ
04007000301,1,100,Gila,AZ
04007000500,1,100,Gila,AZ
04007001200,1,100,Gila,AZ
04007001000,1,100,Gila,AZ
04009940500,1,100,Graham,AZ
04009961201,1,100,Graham,AZ
04009961202,1,100,Graham,AZ
04009961600,1,100,Graham,AZ
04009961300,1,100,Graham,AZ
04009961100,1,100,Graham,AZ
04009961400,1,100,Graham,AZ
04009961500,1,100,Graham,AZ
04009961700,1,100,Graham,AZ
04011960300,1,100,Greenlee,AZ
04011960100,1,100,Greenlee,AZ
04011960200,1,100,Greenlee,AZ
04012980000,0,0,La Paz,AZ
04012940200,1,100,La Paz,AZ
04012020202,1,100,La Paz,AZ
04012020201,1,100,La Paz,AZ
04012020602,1,100,La Paz,AZ
